hub_id,part_id,part_cost_P_k,hub_existing_T_j,new_hub_transfer_cost
H037,P0154,98.23,1,0.0
H037,P0155,223.79,1,0.0
H037,P0156,110.21,1,0.0
H037,P0157,125.95,1,0.0
H037,P0158,295.36,1,0.0
H037,P0159,23.29,1,0.0
H037,P0160,43.59,1,0.0
H037,P0161,36.88,1,0.0
H037,P0163,76.04,1,0.0
H037,P0164,274.82,1,0.0
H037,P0165,108.34,1,0.0
H037,P0166,167.28,1,0.0
H037,P0168,462.46,1,0.0
H037,P0169,131.55,1,0.0
H037,P0170,473.37,1,0.0
H037,P0171,152.1,1,0.0
H037,P0172,65.89,1,0.0
H037,P0173,82.0,1,0.0
H037,P0175,62.95,1,0.0
H037,P0176,101.44,1,0.0
H037,P0177,288.55,1,0.0
H037,P0178,658.74,1,0.0
H037,P0179,40.35,1,0.0
H037,P0180,199.37,1,0.0
H037,P0181,54.88,1,0.0
H037,P0182,214.62,1,0.0
H037,P0183,124.42,1,0.0
H037,P0185,322.82,1,0.0
H037,P0187,86.59,1,0.0
H037,P0188,53.46,1,0.0
H037,P0189,77.69,1,0.0
H037,P0190,205.77,1,0.0
H037,P0191,118.08,1,0.0
H037,P0192,188.19,1,0.0
H037,P0193,193.91,1,0.0
H037,P0194,459.55,1,0.0
H037,P0196,37.06,1,0.0
H037,P0197,365.82,1,0.0
H037,P0199,381.75,1,0.0
H037,P0200,197.69,1,0.0
H037,P0201,124.41,1,0.0
H037,P0202,191.63,1,0.0
H037,P0203,810.42,1,0.0
H037,P0204,907.71,1,0.0
H037,P0205,149.02,1,0.0
H037,P0206,161.71,1,0.0
H037,P0207,368.8,1,0.0
H037,P0210,136.78,1,0.0
H037,P0211,185.71,1,0.0
H037,P0212,66.13,1,0.0
H037,P0213,33.48,1,0.0
H037,P0214,21.67,1,0.0
H037,P0215,51.21,1,0.0
H037,P0216,92.65,1,0.0
H037,P0217,107.53,1,0.0
H037,P0218,800.43,1,0.0
H037,P0219,378.81,1,0.0
H037,P0222,97.05,1,0.0
H037,P0224,165.41,1,0.0
H037,P0226,103.16,1,0.0
H037,P0228,50.09,1,0.0
H037,P0229,140.8,1,0.0
H037,P0231,171.13,1,0.0
H037,P0232,508.54,1,0.0
H037,P0233,152.02,1,0.0
H037,P0235,133.03,1,0.0
H037,P0236,120.09,1,0.0
H037,P0237,69.42,1,0.0
H037,P0238,206.21,1,0.0
H037,P0240,254.85,1,0.0
H037,P0241,371.82,1,0.0
H037,P0242,194.71,1,0.0
H037,P0244,210.65,1,0.0
H037,P0245,106.04,1,0.0
H037,P0246,324.94,1,0.0
H037,P0247,26.93,1,0.0
H037,P0248,103.5,1,0.0
H037,P0249,23.33,1,0.0
H037,P0250,36.46,1,0.0
H037,P0251,477.76,1,0.0
H037,P0253,73.27,1,0.0
H037,P0254,36.21,1,0.0
H037,P0256,85.84,1,0.0
H037,P0257,1236.47,1,0.0
H037,P0258,207.07,1,0.0
H037,P0259,84.61,1,0.0
H037,P0261,34.36,1,0.0
H037,P0262,107.13,1,0.0
H037,P0264,129.56,1,0.0
H037,P0265,285.25,1,0.0
H037,P0266,190.91,1,0.0
H037,P0267,255.48,1,0.0
H037,P0268,75.35,1,0.0
H037,P0270,606.49,1,0.0
H037,P0271,58.47,1,0.0
H037,P0272,62.97,1,0.0
H037,P0273,465.84,1,0.0
H037,P0274,117.85,1,0.0
H037,P0276,94.01,1,0.0
H037,P0277,518.63,1,0.0
H037,P0278,157.59,1,0.0
H037,P0279,176.63,1,0.0
H037,P0280,572.43,1,0.0
H037,P0281,101.09,1,0.0
H037,P0282,60.02,1,0.0
H037,P0283,93.5,1,0.0
H037,P0284,210.34,1,0.0
H037,P0285,34.21,1,0.0
H037,P0286,248.48,1,0.0
H037,P0287,86.21,1,0.0
H037,P0288,393.34,1,0.0
H037,P0290,68.97,1,0.0
H037,P0292,66.56,1,0.0
H037,P0293,174.96,1,0.0
H037,P0294,119.14,1,0.0
H037,P0295,111.45,1,0.0
H037,P0296,121.31,1,0.0
H037,P0297,168.12,1,0.0
H037,P0298,56.48,1,0.0
H037,P0299,264.49,1,0.0
H037,P0300,254.18,1,0.0
H037,P0303,182.8,1,0.0
H037,P0305,129.45,1,0.0
H037,P0306,106.19,1,0.0
H037,P0307,71.06,1,0.0
H037,P0308,55.29,1,0.0
H037,P0309,45.68,1,0.0
H037,P0310,62.91,1,0.0
H037,P0311,131.37,1,0.0
H037,P0312,189.14,1,0.0
H037,P0315,314.76,1,0.0
H037,P0316,272.36,1,0.0
H037,P0317,121.26,1,0.0
H037,P0318,77.79,1,0.0
H037,P0320,165.81,1,0.0
H037,P0321,38.03,1,0.0
H037,P0324,62.3,1,0.0
H037,P0325,166.09,1,0.0
H037,P0326,37.8,1,0.0
H037,P0327,466.01,1,0.0
H037,P0328,430.44,1,0.0
H037,P0329,111.54,1,0.0
H037,P0330,194.17,1,0.0
H037,P0332,49.45,1,0.0
H037,P0333,107.47,1,0.0
H037,P0334,53.34,1,0.0
H037,P0336,844.89,1,0.0
H037,P0337,48.55,1,0.0
H037,P0338,65.89,1,0.0
H037,P0339,173.04,1,0.0
H037,P0340,596.84,1,0.0
H037,P0341,46.6,1,0.0
H037,P0342,175.17,1,0.0
H037,P0343,721.12,1,0.0
H037,P0344,31.66,1,0.0
H037,P0345,44.2,1,0.0
H037,P0346,95.62,1,0.0
H037,P0347,87.63,1,0.0
H037,P0348,290.9,1,0.0
H037,P0349,174.01,1,0.0
H037,P0351,222.63,1,0.0
H037,P0352,83.25,1,0.0
H037,P0353,440.82,1,0.0
H037,P0354,79.58,1,0.0
H037,P0355,78.94,1,0.0
H037,P0356,227.84,1,0.0
H037,P0357,278.18,1,0.0
H037,P0359,30.71,1,0.0
H037,P0360,227.21,1,0.0
H037,P0361,55.19,1,0.0
H037,P0362,173.02,1,0.0
H037,P0363,38.87,1,0.0
H037,P0364,209.21,1,0.0
H037,P0366,44.14,1,0.0
H037,P0367,266.16,1,0.0
H037,P0368,174.01,1,0.0
H037,P0369,80.56,1,0.0
H037,P0370,516.82,1,0.0
H037,P0371,94.17,1,0.0
H037,P0372,144.1,1,0.0
H037,P0373,178.34,1,0.0
H037,P0374,80.15,1,0.0
H037,P0375,213.93,1,0.0
H037,P0376,86.62,1,0.0
H037,P0378,477.24,1,0.0
H037,P0379,54.88,1,0.0
H037,P0380,15.96,1,0.0
H037,P0381,596.74,1,0.0
H037,P0383,97.21,1,0.0
H037,P0384,24.5,1,0.0
H037,P0385,105.87,1,0.0
H037,P0389,235.86,1,0.0
H037,P0390,224.46,1,0.0
H037,P0392,262.68,1,0.0
H037,P0393,888.08,1,0.0
H037,P0394,163.43,1,0.0
H037,P0395,103.34,1,0.0
H037,P0396,123.2,1,0.0
H037,P0397,243.56,1,0.0
H037,P0398,29.49,1,0.0
H037,P0400,98.52,1,0.0
H037,P0401,738.55,1,0.0
H037,P0402,119.69,1,0.0
H037,P0403,628.13,1,0.0
H037,P0404,51.85,1,0.0
H037,P0405,237.5,1,0.0
H037,P0406,186.63,1,0.0
H037,P0407,64.04,1,0.0
H037,P0408,164.24,1,0.0
H037,P0409,416.93,1,0.0
H037,P0410,104.61,1,0.0
H037,P0411,30.54,1,0.0
H037,P0412,137.8,1,0.0
H037,P0414,102.88,1,0.0
H037,P0415,130.09,1,0.0
H037,P0416,30.16,1,0.0
H037,P0417,32.71,1,0.0
H037,P0418,216.05,1,0.0
H037,P0420,13.92,1,0.0
H037,P0421,283.72,1,0.0
H037,P0422,178.89,1,0.0
H037,P0424,42.8,1,0.0
H037,P0425,297.04,1,0.0
H037,P0426,191.72,1,0.0
H037,P0427,1195.1,1,0.0
H037,P0428,204.35,1,0.0
H037,P0430,120.47,1,0.0
H037,P0431,292.0,1,0.0
H037,P0432,245.73,1,0.0
H037,P0433,431.9,1,0.0
H037,P0434,87.57,1,0.0
H037,P0435,94.61,1,0.0
H037,P0436,90.96,1,0.0
H037,P0437,285.25,1,0.0
H037,P0438,539.25,1,0.0
H037,P0439,92.64,1,0.0
H037,P0442,112.22,1,0.0
H037,P0443,329.8,1,0.0
H037,P0444,18.45,1,0.0
H037,P0445,66.53,1,0.0
H037,P0447,17.35,1,0.0
H037,P0448,58.81,1,0.0
H037,P0449,61.44,1,0.0
H037,P0450,116.82,1,0.0
H037,P0451,381.2,1,0.0
H037,P0453,55.36,1,0.0
H037,P0454,133.0,1,0.0
H037,P0455,359.93,1,0.0
H037,P0456,58.16,1,0.0
H037,P0459,114.69,1,0.0
H037,P0461,138.29,1,0.0
H037,P0467,34.28,1,0.0
H037,P0468,259.52,1,0.0
H037,P0470,55.79,1,0.0
H037,P0471,128.39,1,0.0
H037,P0472,386.39,1,0.0
H037,P0473,17.97,1,0.0
H037,P0474,36.4,1,0.0
H037,P0475,61.01,1,0.0
H037,P0477,180.54,1,0.0
H037,P0479,50.17,1,0.0
H037,P0481,209.49,1,0.0
H037,P0482,147.54,1,0.0
H037,P0485,179.82,1,0.0
H037,P0486,161.41,1,0.0
H037,P0488,289.44,1,0.0
H037,P0490,18.52,1,0.0
H037,P0492,407.73,1,0.0
H037,P0494,26.25,1,0.0
H037,P0497,705.9,1,0.0
H037,P0498,222.81,1,0.0
H037,P0499,100.19,1,0.0
H037,P0500,62.67,1,0.0
H037,P0502,106.94,1,0.0
H037,P0503,56.15,1,0.0
H037,P0505,698.05,1,0.0
H037,P0506,389.2,1,0.0
H037,P0507,61.12,1,0.0
H037,P0508,302.22,1,0.0
H037,P0510,208.5,1,0.0
H037,P0511,431.1,1,0.0
H037,P0512,248.01,1,0.0
H037,P0514,248.35,1,0.0
H037,P0515,190.25,1,0.0
H037,P0516,28.12,1,0.0
H037,P0517,150.94,1,0.0
H037,P0518,84.87,1,0.0
H037,P0519,44.25,1,0.0
H037,P0520,636.05,1,0.0
H037,P0522,475.77,1,0.0
H037,P0523,176.15,1,0.0
H037,P0525,141.53,1,0.0
H037,P0526,168.03,1,0.0
H037,P0527,52.33,1,0.0
H037,P0530,43.35,1,0.0
H037,P0531,133.7,1,0.0
H037,P0532,130.31,1,0.0
H037,P0533,705.88,1,0.0
H037,P0535,141.45,1,0.0
H037,P0536,175.13,1,0.0
H037,P0537,145.68,1,0.0
H037,P0539,52.85,1,0.0
H037,P0540,122.2,1,0.0
H037,P0541,71.53,1,0.0
H037,P0542,45.44,1,0.0
H037,P0543,221.79,1,0.0
H037,P0545,28.04,1,0.0
H037,P0547,343.01,1,0.0
H037,P0548,363.2,1,0.0
H037,P0550,144.99,1,0.0
H037,P0551,65.44,1,0.0
H037,P0552,52.79,1,0.0
H037,P0553,190.91,1,0.0
H037,P0554,196.96,1,0.0
H037,P0555,445.96,1,0.0
H037,P0556,376.77,1,0.0
H037,P0557,124.29,1,0.0
H037,P0558,45.69,1,0.0
H037,P0559,105.05,1,0.0
H037,P0560,170.23,1,0.0
H037,P0561,116.72,1,0.0
H037,P0563,175.78,1,0.0
H037,P0564,88.95,1,0.0
H037,P0565,79.55,1,0.0
H037,P0566,185.3,1,0.0
H037,P0567,97.5,1,0.0
H037,P0569,179.03,1,0.0
H037,P0570,50.21,1,0.0
H037,P0571,90.79,1,0.0
H037,P0572,510.63,1,0.0
H037,P0574,20.84,1,0.0
H037,P0575,26.21,1,0.0
H037,P0576,143.72,1,0.0
H037,P0577,143.95,1,0.0
H037,P0578,125.94,1,0.0
H037,P0582,570.74,1,0.0
H037,P0583,50.74,1,0.0
H037,P0585,71.1,1,0.0
H037,P0587,104.38,1,0.0
H037,P0589,731.64,1,0.0
H037,P0591,777.59,1,0.0
H037,P0592,144.56,1,0.0
H037,P0593,678.55,1,0.0
H037,P0594,128.72,1,0.0
H037,P0595,157.53,1,0.0
H037,P0596,194.53,1,0.0
H037,P0597,2446.98,1,0.0
H037,P0599,74.08,1,0.0
H037,P0600,334.87,1,0.0
H041,P0001,100.51,1,0.0
H041,P0007,207.04,1,0.0
H041,P0008,99.79,1,0.0
H041,P0010,40.62,1,0.0
H041,P0012,110.16,1,0.0
H041,P0013,172.53,1,0.0
H041,P0014,84.93,1,0.0
H041,P0016,348.31,1,0.0
H041,P0018,192.14,1,0.0
H041,P0019,146.86,1,0.0
H041,P0022,186.14,1,0.0
H041,P0023,128.26,1,0.0
H041,P0025,576.9,1,0.0
H041,P0028,51.44,1,0.0
H041,P0029,408.98,1,0.0
H041,P0030,177.35,1,0.0
H041,P0032,29.12,1,0.0
H041,P0033,322.58,1,0.0
H041,P0034,210.74,1,0.0
H041,P0036,91.59,1,0.0
H041,P0039,107.63,1,0.0
H041,P0042,160.61,1,0.0
H041,P0043,526.36,1,0.0
H041,P0045,113.12,1,0.0
H041,P0046,164.1,1,0.0
H041,P0047,182.73,1,0.0
H041,P0048,100.18,1,0.0
H041,P0050,188.07,1,0.0
H041,P0052,35.2,1,0.0
H041,P0053,304.63,1,0.0
H041,P0055,132.48,1,0.0
H041,P0056,54.27,1,0.0
H041,P0057,103.61,1,0.0
H041,P0058,451.1,1,0.0
H041,P0059,236.52,1,0.0
H041,P0060,665.62,1,0.0
H041,P0061,403.96,1,0.0
H041,P0062,207.85,1,0.0
H041,P0065,294.96,1,0.0
H041,P0066,107.2,1,0.0
H041,P0067,148.64,1,0.0
H041,P0068,74.74,1,0.0
H041,P0069,341.13,1,0.0
H041,P0070,48.48,1,0.0
H041,P0071,283.09,1,0.0
H041,P0072,117.93,1,0.0
H041,P0074,275.18,1,0.0
H041,P0075,720.7,1,0.0
H041,P0078,131.81,1,0.0
H041,P0079,48.76,1,0.0
H041,P0085,144.19,1,0.0
H041,P0086,46.84,1,0.0
H041,P0087,76.52,1,0.0
H041,P0089,396.0,1,0.0
H041,P0092,184.12,1,0.0
H041,P0093,149.38,1,0.0
H041,P0094,203.19,1,0.0
H041,P0097,82.24,1,0.0
H041,P0100,528.48,1,0.0
H041,P0101,195.03,1,0.0
H041,P0103,83.75,1,0.0
H041,P0104,291.21,1,0.0
H041,P0105,366.23,1,0.0
H041,P0106,172.64,1,0.0
H041,P0110,122.59,1,0.0
H041,P0111,122.04,1,0.0
H041,P0112,197.69,1,0.0
H041,P0113,344.29,1,0.0
H041,P0114,54.0,1,0.0
H041,P0116,531.1,1,0.0
H041,P0117,71.69,1,0.0
H041,P0119,167.96,1,0.0
H041,P0121,141.45,1,0.0
H041,P0125,230.52,1,0.0
H041,P0127,116.4,1,0.0
H041,P0128,23.07,1,0.0
H041,P0129,593.16,1,0.0
H041,P0130,92.73,1,0.0
H041,P0131,154.27,1,0.0
H041,P0132,454.97,1,0.0
H041,P0133,33.1,1,0.0
H041,P0134,45.38,1,0.0
H041,P0135,33.13,1,0.0
H041,P0136,68.51,1,0.0
H041,P0138,224.4,1,0.0
H041,P0140,39.26,1,0.0
H041,P0142,147.02,1,0.0
H041,P0143,91.56,1,0.0
H041,P0144,211.68,1,0.0
H041,P0146,158.55,1,0.0
H041,P0147,277.48,1,0.0
H041,P0148,172.08,1,0.0
H041,P0149,225.59,1,0.0
H041,P0150,74.25,1,0.0
H041,P0151,119.1,1,0.0
H041,P0152,167.12,1,0.0
H041,P0153,292.98,1,0.0
H041,P0155,223.79,1,0.0
H041,P0156,110.21,1,0.0
H041,P0158,295.36,1,0.0
H041,P0159,23.29,1,0.0
H041,P0160,43.59,1,0.0
H041,P0162,17.14,1,0.0
H041,P0163,76.04,1,0.0
H041,P0165,108.34,1,0.0
H041,P0166,167.28,1,0.0
H041,P0169,131.55,1,0.0
H041,P0170,473.37,1,0.0
H041,P0171,152.1,1,0.0
H041,P0172,65.89,1,0.0
H041,P0174,36.93,1,0.0
H041,P0175,62.95,1,0.0
H041,P0176,101.44,1,0.0
H041,P0177,288.55,1,0.0
H041,P0178,658.74,1,0.0
H041,P0179,40.35,1,0.0
H041,P0182,214.62,1,0.0
H041,P0183,124.42,1,0.0
H041,P0185,322.82,1,0.0
H041,P0188,53.46,1,0.0
H041,P0192,188.19,1,0.0
H041,P0194,459.55,1,0.0
H041,P0195,102.84,1,0.0
H041,P0197,365.82,1,0.0
H041,P0198,103.89,1,0.0
H041,P0199,381.75,1,0.0
H041,P0200,197.69,1,0.0
H041,P0201,124.41,1,0.0
H041,P0202,191.63,1,0.0
H041,P0203,810.42,1,0.0
H041,P0206,161.71,1,0.0
H041,P0207,368.8,1,0.0
H041,P0208,65.4,1,0.0
H041,P0209,188.94,1,0.0
H041,P0211,185.71,1,0.0
H041,P0213,33.48,1,0.0
H041,P0214,21.67,1,0.0
H041,P0215,51.21,1,0.0
H041,P0217,107.53,1,0.0
H041,P0218,800.43,1,0.0
H041,P0219,378.81,1,0.0
H041,P0222,97.05,1,0.0
H041,P0225,244.42,1,0.0
H041,P0226,103.16,1,0.0
H041,P0229,140.8,1,0.0
H041,P0230,1450.33,1,0.0
H041,P0231,171.13,1,0.0
H041,P0232,508.54,1,0.0
H041,P0233,152.02,1,0.0
H041,P0234,236.12,1,0.0
H041,P0235,133.03,1,0.0
H041,P0238,206.21,1,0.0
H041,P0242,194.71,1,0.0
H041,P0244,210.65,1,0.0
H041,P0245,106.04,1,0.0
H041,P0246,324.94,1,0.0
H041,P0247,26.93,1,0.0
H041,P0249,23.33,1,0.0
H041,P0250,36.46,1,0.0
H041,P0251,477.76,1,0.0
H041,P0252,313.35,1,0.0
H041,P0254,36.21,1,0.0
H041,P0256,85.84,1,0.0
H041,P0257,1236.47,1,0.0
H041,P0258,207.07,1,0.0
H041,P0259,84.61,1,0.0
H041,P0261,34.36,1,0.0
H041,P0263,153.11,1,0.0
H041,P0264,129.56,1,0.0
H041,P0265,285.25,1,0.0
H041,P0266,190.91,1,0.0
H041,P0267,255.48,1,0.0
H041,P0268,75.35,1,0.0
H041,P0269,314.09,1,0.0
H041,P0270,606.49,1,0.0
H041,P0271,58.47,1,0.0
H041,P0272,62.97,1,0.0
H041,P0273,465.84,1,0.0
H041,P0274,117.85,1,0.0
H041,P0275,495.26,1,0.0
H041,P0277,518.63,1,0.0
H041,P0279,176.63,1,0.0
H041,P0281,101.09,1,0.0
H041,P0283,93.5,1,0.0
H041,P0284,210.34,1,0.0
H041,P0285,34.21,1,0.0
H041,P0287,86.21,1,0.0
H041,P0288,393.34,1,0.0
H041,P0289,16.23,1,0.0
H041,P0291,30.69,1,0.0
H041,P0293,174.96,1,0.0
H041,P0294,119.14,1,0.0
H041,P0295,111.45,1,0.0
H041,P0296,121.31,1,0.0
H041,P0298,56.48,1,0.0
H041,P0299,264.49,1,0.0
H041,P0300,254.18,1,0.0
H041,P0301,197.98,1,0.0
H041,P0302,231.02,1,0.0
H041,P0305,129.45,1,0.0
H041,P0306,106.19,1,0.0
H041,P0309,45.68,1,0.0
H041,P0310,62.91,1,0.0
H041,P0313,146.59,1,0.0
H041,P0314,70.29,1,0.0
H041,P0316,272.36,1,0.0
H041,P0317,121.26,1,0.0
H041,P0319,229.35,1,0.0
H041,P0321,38.03,1,0.0
H041,P0322,131.69,1,0.0
H041,P0323,177.23,1,0.0
H041,P0325,166.09,1,0.0
H041,P0326,37.8,1,0.0
H041,P0327,466.01,1,0.0
H041,P0328,430.44,1,0.0
H041,P0329,111.54,1,0.0
H041,P0330,194.17,1,0.0
H041,P0332,49.45,1,0.0
H041,P0335,266.29,1,0.0
H041,P0336,844.89,1,0.0
H041,P0337,48.55,1,0.0
H041,P0338,65.89,1,0.0
H041,P0339,173.04,1,0.0
H041,P0342,175.17,1,0.0
H041,P0344,31.66,1,0.0
H041,P0345,44.2,1,0.0
H041,P0346,95.62,1,0.0
H041,P0348,290.9,1,0.0
H041,P0349,174.01,1,0.0
H041,P0351,222.63,1,0.0
H041,P0353,440.82,1,0.0
H041,P0354,79.58,1,0.0
H041,P0355,78.94,1,0.0
H041,P0356,227.84,1,0.0
H041,P0357,278.18,1,0.0
H041,P0358,209.54,1,0.0
H041,P0360,227.21,1,0.0
H041,P0361,55.19,1,0.0
H041,P0362,173.02,1,0.0
H041,P0363,38.87,1,0.0
H041,P0364,209.21,1,0.0
H041,P0366,44.14,1,0.0
H041,P0367,266.16,1,0.0
H041,P0368,174.01,1,0.0
H041,P0369,80.56,1,0.0
H041,P0370,516.82,1,0.0
H041,P0371,94.17,1,0.0
H041,P0372,144.1,1,0.0
H041,P0373,178.34,1,0.0
H041,P0374,80.15,1,0.0
H041,P0375,213.93,1,0.0
H041,P0376,86.62,1,0.0
H041,P0378,477.24,1,0.0
H041,P0379,54.88,1,0.0
H041,P0380,15.96,1,0.0
H041,P0381,596.74,1,0.0
H041,P0382,1388.58,1,0.0
H041,P0383,97.21,1,0.0
H041,P0384,24.5,1,0.0
H041,P0385,105.87,1,0.0
H041,P0387,118.0,1,0.0
H041,P0388,51.4,1,0.0
H041,P0389,235.86,1,0.0
H041,P0390,224.46,1,0.0
H041,P0391,36.48,1,0.0
H041,P0392,262.68,1,0.0
H041,P0394,163.43,1,0.0
H041,P0396,123.2,1,0.0
H041,P0397,243.56,1,0.0
H041,P0398,29.49,1,0.0
H041,P0401,738.55,1,0.0
H041,P0404,51.85,1,0.0
H041,P0405,237.5,1,0.0
H041,P0406,186.63,1,0.0
H041,P0407,64.04,1,0.0
H041,P0408,164.24,1,0.0
H041,P0409,416.93,1,0.0
H041,P0410,104.61,1,0.0
H041,P0411,30.54,1,0.0
H041,P0412,137.8,1,0.0
H041,P0414,102.88,1,0.0
H041,P0415,130.09,1,0.0
H041,P0418,216.05,1,0.0
H041,P0422,178.89,1,0.0
H041,P0424,42.8,1,0.0
H041,P0427,1195.1,1,0.0
H041,P0428,204.35,1,0.0
H041,P0429,198.46,1,0.0
H041,P0430,120.47,1,0.0
H041,P0431,292.0,1,0.0
H041,P0432,245.73,1,0.0
H041,P0435,94.61,1,0.0
H041,P0438,539.25,1,0.0
H041,P0439,92.64,1,0.0
H041,P0441,185.73,1,0.0
H041,P0442,112.22,1,0.0
H041,P0445,66.53,1,0.0
H041,P0447,17.35,1,0.0
H041,P0450,116.82,1,0.0
H041,P0451,381.2,1,0.0
H041,P0452,112.29,1,0.0
H041,P0453,55.36,1,0.0
H041,P0454,133.0,1,0.0
H041,P0455,359.93,1,0.0
H041,P0456,58.16,1,0.0
H041,P0459,114.69,1,0.0
H041,P0461,138.29,1,0.0
H041,P0462,263.26,1,0.0
H041,P0464,138.49,1,0.0
H041,P0465,115.82,1,0.0
H041,P0466,46.87,1,0.0
H041,P0470,55.79,1,0.0
H041,P0471,128.39,1,0.0
H041,P0472,386.39,1,0.0
H041,P0473,17.97,1,0.0
H041,P0474,36.4,1,0.0
H041,P0476,521.5,1,0.0
H041,P0477,180.54,1,0.0
H041,P0478,279.28,1,0.0
H041,P0481,209.49,1,0.0
H041,P0482,147.54,1,0.0
H041,P0483,229.41,1,0.0
H041,P0485,179.82,1,0.0
H041,P0486,161.41,1,0.0
H041,P0489,32.58,1,0.0
H041,P0490,18.52,1,0.0
H041,P0492,407.73,1,0.0
H041,P0494,26.25,1,0.0
H041,P0495,153.05,1,0.0
H041,P0497,705.9,1,0.0
H041,P0498,222.81,1,0.0
H041,P0499,100.19,1,0.0
H041,P0500,62.67,1,0.0
H041,P0501,141.45,1,0.0
H041,P0502,106.94,1,0.0
H041,P0505,698.05,1,0.0
H041,P0506,389.2,1,0.0
H041,P0511,431.1,1,0.0
H041,P0512,248.01,1,0.0
H041,P0518,84.87,1,0.0
H041,P0519,44.25,1,0.0
H041,P0520,636.05,1,0.0
H041,P0522,475.77,1,0.0
H041,P0523,176.15,1,0.0
H041,P0524,472.11,1,0.0
H041,P0526,168.03,1,0.0
H041,P0527,52.33,1,0.0
H041,P0528,200.12,1,0.0
H041,P0532,130.31,1,0.0
H041,P0534,313.07,1,0.0
H041,P0536,175.13,1,0.0
H041,P0537,145.68,1,0.0
H041,P0539,52.85,1,0.0
H041,P0540,122.2,1,0.0
H041,P0541,71.53,1,0.0
H041,P0542,45.44,1,0.0
H041,P0543,221.79,1,0.0
H041,P0544,199.09,1,0.0
H041,P0546,125.36,1,0.0
H041,P0547,343.01,1,0.0
H041,P0548,363.2,1,0.0
H041,P0550,144.99,1,0.0
H041,P0553,190.91,1,0.0
H041,P0556,376.77,1,0.0
H041,P0557,124.29,1,0.0
H041,P0558,45.69,1,0.0
H041,P0560,170.23,1,0.0
H041,P0561,116.72,1,0.0
H041,P0563,175.78,1,0.0
H041,P0566,185.3,1,0.0
H041,P0567,97.5,1,0.0
H041,P0568,174.4,1,0.0
H041,P0570,50.21,1,0.0
H041,P0572,510.63,1,0.0
H041,P0574,20.84,1,0.0
H041,P0575,26.21,1,0.0
H041,P0576,143.72,1,0.0
H041,P0579,417.55,1,0.0
H041,P0580,12.63,1,0.0
H041,P0581,199.93,1,0.0
H041,P0582,570.74,1,0.0
H041,P0585,71.1,1,0.0
H041,P0586,62.6,1,0.0
H041,P0587,104.38,1,0.0
H041,P0588,505.92,1,0.0
H041,P0589,731.64,1,0.0
H041,P0590,103.47,1,0.0
H041,P0592,144.56,1,0.0
H041,P0593,678.55,1,0.0
H041,P0594,128.72,1,0.0
H041,P0595,157.53,1,0.0
H041,P0596,194.53,1,0.0
H042,P0001,100.51,1,0.0
H042,P0002,190.38,1,0.0
H042,P0005,112.27,1,0.0
H042,P0006,281.81,1,0.0
H042,P0007,207.04,1,0.0
H042,P0008,99.79,1,0.0
H042,P0010,40.62,1,0.0
H042,P0011,112.99,1,0.0
H042,P0012,110.16,1,0.0
H042,P0013,172.53,1,0.0
H042,P0014,84.93,1,0.0
H042,P0015,214.01,1,0.0
H042,P0016,348.31,1,0.0
H042,P0017,161.02,1,0.0
H042,P0018,192.14,1,0.0
H042,P0021,73.13,1,0.0
H042,P0023,128.26,1,0.0
H042,P0024,921.03,1,0.0
H042,P0028,51.44,1,0.0
H042,P0030,177.35,1,0.0
H042,P0032,29.12,1,0.0
H042,P0033,322.58,1,0.0
H042,P0034,210.74,1,0.0
H042,P0035,51.53,1,0.0
H042,P0036,91.59,1,0.0
H042,P0037,177.5,1,0.0
H042,P0038,146.77,1,0.0
H042,P0039,107.63,1,0.0
H042,P0042,160.61,1,0.0
H042,P0044,13.9,1,0.0
H042,P0045,113.12,1,0.0
H042,P0047,182.73,1,0.0
H042,P0048,100.18,1,0.0
H042,P0052,35.2,1,0.0
H042,P0053,304.63,1,0.0
H042,P0054,104.16,1,0.0
H042,P0055,132.48,1,0.0
H042,P0056,54.27,1,0.0
H042,P0057,103.61,1,0.0
H042,P0058,451.1,1,0.0
H042,P0059,236.52,1,0.0
H042,P0060,665.62,1,0.0
H042,P0061,403.96,1,0.0
H042,P0063,672.62,1,0.0
H042,P0065,294.96,1,0.0
H042,P0066,107.2,1,0.0
H042,P0067,148.64,1,0.0
H042,P0068,74.74,1,0.0
H042,P0069,341.13,1,0.0
H042,P0071,283.09,1,0.0
H042,P0072,117.93,1,0.0
H042,P0074,275.18,1,0.0
H042,P0075,720.7,1,0.0
H042,P0079,48.76,1,0.0
H042,P0080,87.81,1,0.0
H042,P0081,545.52,1,0.0
H042,P0082,248.5,1,0.0
H042,P0083,74.63,1,0.0
H042,P0084,56.22,1,0.0
H042,P0085,144.19,1,0.0
H042,P0086,46.84,1,0.0
H042,P0087,76.52,1,0.0
H042,P0088,185.39,1,0.0
H042,P0089,396.0,1,0.0
H042,P0090,242.14,1,0.0
H042,P0091,17.81,1,0.0
H042,P0092,184.12,1,0.0
H042,P0093,149.38,1,0.0
H042,P0094,203.19,1,0.0
H042,P0096,21.86,1,0.0
H042,P0097,82.24,1,0.0
H042,P0098,238.28,1,0.0
H042,P0099,33.72,1,0.0
H042,P0100,528.48,1,0.0
H042,P0102,299.94,1,0.0
H042,P0103,83.75,1,0.0
H042,P0104,291.21,1,0.0
H042,P0105,366.23,1,0.0
H042,P0106,172.64,1,0.0
