t_seconds,phase,depth,rss_mb,batch_id
107.5984,solve.va_sample,2,942.516,1
108.0986,solve.va_sample,2,942.516,1
108.5989,solve.va_sample,2,942.516,1
109.0991,solve.va_sample,2,942.516,1
109.5994,solve.va_sample,2,942.516,1
110.0996,solve.va_sample,2,942.516,1
110.5998,solve.va_sample,2,942.516,1
111.1000,solve.va_sample,2,942.516,1
111.6003,solve.va_sample,2,942.516,1
112.1005,solve.va_sample,2,942.516,1
112.6007,solve.va_sample,2,942.516,1
113.1010,solve.va_sample,2,942.516,1
113.6012,solve.va_sample,2,942.516,1
114.1015,solve.va_sample,2,942.516,1
114.6017,solve.va_sample,2,942.516,1
115.1020,solve.va_sample,2,942.516,1
115.6022,solve.va_sample,2,942.516,1
116.1024,solve.va_sample,2,942.516,1
116.6027,solve.va_sample,2,942.516,1
117.1029,solve.va_sample,2,942.516,1
117.6031,solve.va_sample,2,942.516,1
118.1034,solve.va_sample,2,942.516,1
118.6036,solve.va_sample,2,942.516,1
119.1038,solve.va_sample,2,942.516,1
119.6041,solve.va_sample,2,942.516,1
120.1043,solve.va_sample,2,942.516,1
120.6045,solve.va_sample,2,942.516,1
121.1048,solve.va_sample,2,942.516,1
121.6050,solve.va_sample,2,942.516,1
122.1052,solve.va_sample,2,942.516,1
122.6055,solve.va_sample,2,942.516,1
123.1057,solve.va_sample,2,942.516,1
123.6059,solve.va_sample,2,942.516,1
124.1062,solve.va_sample,2,942.516,1
124.6064,solve.va_sample,2,942.516,1
125.1066,solve.va_sample,2,942.516,1
125.6069,solve.va_sample,2,942.516,1
126.1071,solve.va_sample,2,942.516,1
126.6073,solve.va_sample,2,942.516,1
127.1076,solve.va_sample,2,942.516,1
127.6078,solve.va_sample,2,942.516,1
128.1080,solve.va_sample,2,942.516,1
128.6083,solve.va_sample,2,942.516,1
129.1085,solve.va_sample,2,942.516,1
129.6088,solve.va_sample,2,942.516,1
130.1090,solve.va_sample,2,942.516,1
130.6093,solve.va_sample,2,942.516,1
131.1095,solve.va_sample,2,942.516,1
131.6097,solve.va_sample,2,942.516,1
132.1100,solve.va_sample,2,942.516,1
132.6102,solve.va_sample,2,942.516,1
133.1105,solve.va_sample,2,942.516,1
133.6107,solve.va_sample,2,942.516,1
134.1109,solve.va_sample,2,942.516,1
134.6112,solve.va_sample,2,942.516,1
135.1114,solve.va_sample,2,942.516,1
135.6117,solve.va_sample,2,942.516,1
136.1119,solve.va_sample,2,942.516,1
136.6121,solve.va_sample,2,942.516,1
137.1124,solve.va_sample,2,942.516,1
137.6126,solve.va_sample,2,942.516,1
138.1129,solve.va_sample,2,942.516,1
138.6131,solve.va_sample,2,942.516,1
139.1134,solve.va_sample,2,942.516,1
139.6136,solve.va_sample,2,942.516,1
