batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,47,8659,-288814311.0184994,-288814311.01850003,6.556510925292969e-07,2.270147522181818e-15,299800000.0,0.0,True
1,48,8659,-288814302.03049946,-288814302.0305,5.364418029785156e-07,1.8573934850423892e-15,299800000.0,0.0,True
1,49,8659,-288814297.5284993,-288814297.5285,7.152557373046875e-07,2.476524685326932e-15,299800000.0,0.0,True
1,50,8659,-288814293.54699945,-288814293.547,5.364418029785156e-07,1.8573935396006227e-15,299800000.0,0.0,True
1,51,8659,-288814273.14949965,-288814273.1495,3.5762786865234375e-07,1.2382624471859932e-15,299800000.0,0.0,True
1,52,8659,-288814268.0109995,-288814268.011,4.76837158203125e-07,1.6510166256224012e-15,299800000.0,0.0,True
1,53,8659,-288814260.6614994,-288814260.6615,5.960464477539062e-07,2.0637708345450874e-15,299800000.0,0.0,True
1,54,8659,-288814249.3569993,-288814249.357,7.152557373046875e-07,2.476525098387954e-15,299800000.0,0.0,True
1,55,8659,-288814245.9589994,-288814245.959,5.960464477539062e-07,2.0637709396042772e-15,299800000.0,0.0,True
1,56,8659,-288814242.06899935,-288814242.069,6.556510925292969e-07,2.270148064141022e-15,299800000.0,0.0,True
1,57,8659,-288814240.3359994,-288814240.336,5.960464477539062e-07,2.0637709797843734e-15,299800000.0,0.0,True
1,58,8659,-288814236.8334995,-288814236.8335,5.364418029785156e-07,1.8573939043308717e-15,299800000.0,0.0,True
1,59,8659,-288814230.49249953,-288814230.4925,4.76837158203125e-07,1.6510168400982153e-15,299800000.0,0.0,True
1,60,8659,-288814228.5254994,-288814228.5255,5.960464477539062e-07,2.0637710641783014e-15,299800000.0,0.0,True
1,61,8659,-288814227.7224992,-288814227.7225,8.344650268554688e-07,2.8892794978827833e-15,299800000.0,0.0,True
1,62,8659,-288814225.4789994,-288814225.479,5.960464477539062e-07,2.0637710859475843e-15,299800000.0,0.0,True
1,63,8659,-288814213.7019993,-288814213.702,7.152557373046875e-07,2.4765254041225686e-15,299800000.0,0.0,True
1,64,8659,-288814211.96499956,-288814211.965,4.172325134277344e-07,1.4446398277599192e-15,299800000.0,0.0,True
1,65,8659,-288814205.8374994,-288814205.8375,5.960464477539062e-07,2.063771226299267e-15,299800000.0,0.0,True
