t_seconds,phase,depth,rss_mb,batch_id
137.6650,solve.va_sample,2,326.270,
138.1652,solve.va_sample,2,326.270,
138.6655,solve.va_sample,2,326.270,
139.1658,solve.va_sample,2,326.270,
139.6660,solve.va_sample,2,326.270,
140.1663,solve.va_sample,2,326.270,
140.6665,solve.va_sample,2,326.270,
141.1668,solve.va_sample,2,326.270,
141.6671,solve.va_sample,2,326.270,
142.1673,solve.va_sample,2,326.270,
142.6676,solve.va_sample,2,326.270,
143.1678,solve.va_sample,2,326.270,
143.6681,solve.va_sample,2,326.270,
144.1683,solve.va_sample,2,326.270,
144.6686,solve.va_sample,2,326.270,
145.1689,solve.va_sample,2,326.270,
145.6691,solve.va_sample,2,326.270,
146.1694,solve.va_sample,2,326.270,
146.6696,solve.va_sample,2,326.270,
147.1699,solve.va_sample,2,326.270,
147.6701,solve.va_sample,2,326.270,
148.1704,solve.va_sample,2,326.270,
148.6706,solve.va_sample,2,326.270,
149.1708,solve.va_sample,2,326.270,
149.6711,solve.va_sample,2,326.270,
150.1714,solve.va_sample,2,326.270,
150.6716,solve.va_sample,2,326.270,
151.1719,solve.va_sample,2,326.270,
151.6721,solve.va_sample,2,326.270,
152.1724,solve.va_sample,2,326.270,
152.6726,solve.va_sample,2,326.270,
153.1729,solve.va_sample,2,326.270,
153.6731,solve.va_sample,2,326.270,
154.1734,solve.va_sample,2,326.270,
154.6736,solve.va_sample,2,326.270,
155.1739,solve.va_sample,2,326.270,
155.6741,solve.va_sample,2,326.270,
156.1744,solve.va_sample,2,326.270,
156.6746,solve.va_sample,2,326.270,
157.1749,solve.va_sample,2,326.270,
157.6751,solve.va_sample,2,326.270,
158.1754,solve.va_sample,2,326.270,
158.6756,solve.va_sample,2,326.270,
159.1759,solve.va_sample,2,326.270,
159.6761,solve.va_sample,2,326.270,
160.1764,solve.va_sample,2,326.270,
160.6767,solve.va_sample,2,326.270,
161.1769,solve.va_sample,2,326.270,
161.6772,solve.va_sample,2,326.270,
162.1774,solve.va_sample,2,326.270,
162.6777,solve.va_sample,2,326.270,
163.1779,solve.va_sample,2,326.270,
163.6782,solve.va_sample,2,326.270,
164.1784,solve.va_sample,2,326.270,
164.6786,solve.va_sample,2,326.270,
165.1789,solve.va_sample,2,326.270,
165.6792,solve.va_sample,2,326.270,
166.1794,solve.va_sample,2,326.270,
166.6797,solve.va_sample,2,326.270,
167.1799,solve.va_sample,2,326.270,
167.6802,solve.va_sample,2,326.270,
168.1804,solve.va_sample,2,326.270,
168.6807,solve.va_sample,2,326.270,
169.1810,solve.va_sample,2,326.270,
169.6812,solve.va_sample,2,326.270,
170.1815,solve.va_sample,2,326.270,
170.6817,solve.va_sample,2,326.270,
171.1820,solve.va_sample,2,326.270,
171.6822,solve.va_sample,2,326.270,
172.1825,solve.va_sample,2,326.270,
172.6827,solve.va_sample,2,326.270,
173.1830,solve.va_sample,2,326.270,
173.6832,solve.va_sample,2,326.270,
174.1835,solve.va_sample,2,326.270,
174.6838,solve.va_sample,2,326.270,
175.1840,solve.va_sample,2,326.270,
