batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,0,23652,-728507651.4755,-728507651.4755,0.0,0.0,756300000.0,0.0,True
1,1,23652,-728503972.0315,-728503972.0315,0.0,0.0,756300000.0,0.0,True
1,2,23652,-728503924.6585,-728503924.6585,0.0,0.0,756300000.0,0.0,True
1,3,23652,-728503761.8215,-728503761.8215,0.0,0.0,756300000.0,0.0,True
1,4,23652,-728503437.051,-728503437.051,0.0,0.0,756300000.0,0.0,True
1,5,23652,-728503392.311,-728503392.311,0.0,0.0,756300000.0,0.0,True
1,6,23652,-728503024.677,-728503024.677,0.0,0.0,756300000.0,0.0,True
1,7,23652,-728502585.054,-728502585.054,0.0,0.0,756300000.0,0.0,True
1,8,23652,-728502555.2925,-728502555.2925,0.0,0.0,756300000.0,0.0,True
1,9,23652,-728502409.9695,-728502409.9695,0.0,0.0,756300000.0,0.0,True
1,10,23652,-728502329.934,-728502329.934,0.0,0.0,756300000.0,0.0,True
1,11,23652,-728502318.5095,-728502318.5095,0.0,0.0,756300000.0,0.0,True
1,12,23652,-728502271.356,-728502271.356,0.0,0.0,756300000.0,0.0,True
1,13,23652,-728502135.357,-728502135.357,0.0,0.0,756300000.0,0.0,True
1,14,23652,-728502102.0705,-728502102.0705,0.0,0.0,756300000.0,0.0,True
1,15,23652,-728501963.491,-728501963.491,0.0,0.0,756300000.0,0.0,True
1,16,23652,-728501947.5135,-728501947.5135,0.0,0.0,756300000.0,0.0,True
1,17,23652,-728501920.746,-728501920.746,0.0,0.0,756300000.0,0.0,True
1,18,23652,-728501805.6015,-728501805.6015,0.0,0.0,756300000.0,0.0,True
1,19,23652,-728501486.2885,-728501486.2885,0.0,0.0,756300000.0,0.0,True
1,20,23652,-728501472.8205,-728501472.8205,0.0,0.0,756300000.0,0.0,True
1,21,23652,-728501369.203,-728501369.203,0.0,0.0,756300000.0,0.0,True
